№ Тиражей;№Поз 1;№Поз 2;№Поз 3;№Поз 4;№Поз 5;№Поз 6;№Поз 7;№Поз 8;№Поз 9;№Поз 10;№Поз 11;№Поз 12;№Поз 13;№Поз 14;№Поз 15;№Поз 16;№Поз 17;№Поз 18;№Поз 19;№Поз 20
4439_4448;5,00000000;2,00000000;5,00000000;2,00000000;3,33333333;1,66666667;5,00000000;5,00000000;3,33333333;5,00000000;2,50000000;3,33333333;10,00000000;5,00000000;2,50000000;2,00000000;2,00000000;2,00000000;3,33333333;3,33333333
4440_4449;1,42857143;2,50000000;2,00000000;10,00000000;1,66666667;3,33333333;1,66666667;2,00000000;1,42857143;10,00000000;3,33333333;2,50000000;5,00000000;5,00000000;5,00000000;5,00000000;10,00000000;1,66666667;3,33333333;2,50000000
4441_4450;2,00000000;3,33333333;5,00000000;3,33333333;1,42857143;2,50000000;2,00000000;10,00000000;2,00000000;1,66666667;3,33333333;2,50000000;3,33333333;3,33333333;3,33333333;2,50000000;2,50000000;3,33333333;1,42857143;3,33333333
4442_4451;3,33333333;2,00000000;2,50000000;1,66666667;1,42857143;1,66666667;3,33333333;1,42857143;5,00000000;2,00000000;2,50000000;3,33333333;2,50000000;3,33333333;2,50000000;2,50000000;2,00000000;2,50000000;10,00000000;2,50000000
4443_4452;2,50000000;10,00000000;2,50000000;3,33333333;3,33333333;5,00000000;2,50000000;2,50000000;3,33333333;3,33333333;2,50000000;3,33333333;2,50000000;2,00000000;3,33333333;3,33333333;3,33333333;1,66666667;-;10,00000000
4444_4453;2,00000000;5,00000000;2,00000000;2,00000000;1,66666667;2,00000000;3,33333333;2,50000000;2,00000000;2,50000000;5,00000000;2,00000000;2,00000000;5,00000000;2,50000000;1,42857143;2,50000000;3,33333333;3,33333333;10,00000000
4445_4454;2,00000000;3,33333333;2,50000000;1,66666667;2,50000000;2,00000000;2,00000000;2,50000000;5,00000000;10,00000000;3,33333333;2,50000000;5,00000000;10,00000000;5,00000000;3,33333333;2,50000000;-;-;3,33333333
4446_4455;5,00000000;3,33333333;2,50000000;3,33333333;2,50000000;2,00000000;1,66666667;2,50000000;2,50000000;2,50000000;10,00000000;2,50000000;3,33333333;1,66666667;2,50000000;10,00000000;1,66666667;10,00000000;5,00000000;2,50000000
4447_4456;2,50000000;1,66666667;3,33333333;2,50000000;2,50000000;5,00000000;5,00000000;3,33333333;2,50000000;1,66666667;2,00000000;2,00000000;2,50000000;2,50000000;2,50000000;2,00000000;2,50000000;1,66666667;2,50000000;2,50000000
4448_4457;5,00000000;1,66666667;1,66666667;3,33333333;3,33333333;2,50000000;1,66666667;5,00000000;5,00000000;5,00000000;10,00000000;2,50000000;2,50000000;10,00000000;3,33333333;5,00000000;1,66666667;2,00000000;1,42857143;5,00000000
4449_4458;2,50000000;2,50000000;3,33333333;2,00000000;10,00000000;2,00000000;2,00000000;2,50000000;2,50000000;2,00000000;2,50000000;3,33333333;3,33333333;1,42857143;2,00000000;10,00000000;2,00000000;5,00000000;2,50000000;2,00000000
4450_4459;2,50000000;3,33333333;2,00000000;1,66666667;3,33333333;2,50000000;2,50000000;2,00000000;1,66666667;3,33333333;10,00000000;2,50000000;3,33333333;2,00000000;3,33333333;2,00000000;2,50000000;5,00000000;5,00000000;-
4451_4460;2,50000000;2,50000000;1,42857143;2,50000000;3,33333333;3,33333333;2,50000000;2,50000000;2,50000000;2,00000000;3,33333333;2,50000000;2,50000000;2,50000000;3,33333333;2,50000000;2,00000000;3,33333333;5,00000000;3,33333333
4452_4461;2,50000000;10,00000000;5,00000000;2,00000000;3,33333333;2,50000000;3,33333333;2,00000000;2,50000000;2,50000000;2,50000000;1,25000000;10,00000000;10,00000000;10,00000000;3,33333333;10,00000000;2,50000000;2,00000000;5,00000000
4453_4462;2,00000000;2,50000000;1,66666667;1,66666667;2,50000000;2,50000000;1,42857143;2,50000000;2,00000000;2,50000000;3,33333333;2,50000000;2,50000000;5,00000000;2,50000000;3,33333333;3,33333333;2,50000000;10,00000000;2,50000000
4454_4463;2,50000000;2,50000000;2,50000000;3,33333333;10,00000000;2,00000000;3,33333333;1,66666667;5,00000000;1,66666667;3,33333333;2,50000000;5,00000000;2,00000000;5,00000000;2,00000000;5,00000000;3,33333333;5,00000000;2,50000000
4455_4464;2,50000000;5,00000000;2,00000000;5,00000000;2,50000000;1,66666667;5,00000000;2,50000000;3,33333333;1,42857143;5,00000000;1,42857143;-;5,00000000;5,00000000;5,00000000;1,42857143;2,50000000;5,00000000;3,33333333
4456_4465;2,00000000;3,33333333;2,50000000;3,33333333;10,00000000;3,33333333;3,33333333;1,66666667;3,33333333;1,42857143;1,42857143;2,00000000;5,00000000;1,42857143;5,00000000;2,50000000;3,33333333;2,50000000;2,50000000;1,66666667
4457_4466;5,00000000;5,00000000;1,66666667;2,50000000;3,33333333;1,66666667;1,66666667;1,66666667;2,00000000;2,50000000;3,33333333;1,66666667;1,66666667;2,00000000;3,33333333;5,00000000;2,50000000;3,33333333;3,33333333;10,00000000
4458_4467;1,66666667;3,33333333;1,66666667;3,33333333;2,50000000;3,33333333;3,33333333;2,50000000;1,66666667;2,50000000;2,50000000;5,00000000;3,33333333;3,33333333;3,33333333;5,00000000;2,50000000;2,50000000;2,00000000;5,00000000
4459_4468;2,50000000;5,00000000;1,66666667;2,50000000;2,50000000;1,66666667;3,33333333;2,50000000;2,00000000;2,50000000;2,00000000;5,00000000;10,00000000;-;5,00000000;2,00000000;2,50000000;2,50000000;5,00000000;2,00000000
4460_4469;3,33333333;10,00000000;2,00000000;2,50000000;2,50000000;1,42857143;3,33333333;1,42857143;3,33333333;2,00000000;2,00000000;2,00000000;1,66666667;2,00000000;3,33333333;5,00000000;1,66666667;3,33333333;10,00000000;2,00000000
4461_4470;2,50000000;1,25000000;1,11111111;1,66666667;2,00000000;1,66666667;5,00000000;2,50000000;2,50000000;1,66666667;3,33333333;3,33333333;10,00000000;2,50000000;3,33333333;10,00000000;3,33333333;2,50000000;2,50000000;5,00000000
4462_4471;2,50000000;1,42857143;2,00000000;2,00000000;5,00000000;2,50000000;1,42857143;3,33333333;1,42857143;3,33333333;3,33333333;2,00000000;2,50000000;2,00000000;3,33333333;2,00000000;2,00000000;3,33333333;1,66666667;1,66666667
4463_4472;3,33333333;5,00000000;2,00000000;5,00000000;2,00000000;2,00000000;5,00000000;3,33333333;1,66666667;1,66666667;3,33333333;5,00000000;5,00000000;2,00000000;5,00000000;1,66666667;3,33333333;5,00000000;2,00000000;5,00000000
4464_4473;2,50000000;5,00000000;2,00000000;2,00000000;2,50000000;3,33333333;2,50000000;2,00000000;2,00000000;3,33333333;2,50000000;2,50000000;5,00000000;5,00000000;-;10,00000000;2,50000000;-;5,00000000;2,50000000
4465_4474;2,50000000;2,50000000;2,50000000;2,50000000;2,50000000;2,50000000;3,33333333;2,00000000;2,50000000;3,33333333;3,33333333;3,33333333;1,66666667;2,50000000;10,00000000;3,33333333;2,00000000;3,33333333;3,33333333;5,00000000
4466_4475;2,50000000;3,33333333;3,33333333;10,00000000;3,33333333;2,50000000;5,00000000;2,00000000;3,33333333;2,50000000;3,33333333;5,00000000;3,33333333;2,50000000;2,50000000;10,00000000;3,33333333;2,50000000;5,00000000;3,33333333
4467_4476;2,50000000;5,00000000;2,00000000;2,50000000;5,00000000;1,25000000;2,50000000;2,50000000;1,25000000;2,50000000;3,33333333;5,00000000;2,50000000;3,33333333;2,50000000;3,33333333;5,00000000;10,00000000;2,00000000;2,00000000
4468_4477;3,33333333;3,33333333;5,00000000;5,00000000;2,00000000;3,33333333;1,42857143;3,33333333;2,00000000;2,50000000;3,33333333;-;2,00000000;2,00000000;2,50000000;2,50000000;10,00000000;1,66666667;2,00000000;10,00000000
4469_4478;2,00000000;2,00000000;5,00000000;2,50000000;2,50000000;2,50000000;2,00000000;2,00000000;2,00000000;3,33333333;5,00000000;5,00000000;2,50000000;5,00000000;2,00000000;2,50000000;5,00000000;3,33333333;3,33333333;1,42857143
4470_4479;2,50000000;2,50000000;10,00000000;2,50000000;5,00000000;2,50000000;1,66666667;1,66666667;2,50000000;2,00000000;2,50000000;2,00000000;2,50000000;3,33333333;3,33333333;2,50000000;2,50000000;5,00000000;2,00000000;5,00000000
4471_4480;5,00000000;2,00000000;3,33333333;2,00000000;2,50000000;2,50000000;3,33333333;5,00000000;2,00000000;3,33333333;10,00000000;5,00000000;2,00000000;5,00000000;5,00000000;10,00000000;2,00000000;2,00000000;2,00000000;3,33333333
4472_4481;2,00000000;5,00000000;2,50000000;2,50000000;1,66666667;2,50000000;2,50000000;2,50000000;2,00000000;3,33333333;5,00000000;2,50000000;5,00000000;3,33333333;2,50000000;5,00000000;5,00000000;10,00000000;1,66666667;2,50000000
4473_4482;5,00000000;2,50000000;2,00000000;3,33333333;2,50000000;2,50000000;2,50000000;2,50000000;3,33333333;3,33333333;5,00000000;2,00000000;1,66666667;2,50000000;2,50000000;2,50000000;5,00000000;2,50000000;3,33333333;3,33333333
4474_4483;1,66666667;2,00000000;2,00000000;2,50000000;5,00000000;2,00000000;2,00000000;3,33333333;2,00000000;2,50000000;2,00000000;5,00000000;3,33333333;5,00000000;3,33333333;2,00000000;2,50000000;3,33333333;3,33333333;5,00000000
4475_4484;2,50000000;2,50000000;2,50000000;2,50000000;3,33333333;2,50000000;3,33333333;5,00000000;2,50000000;5,00000000;5,00000000;5,00000000;5,00000000;10,00000000;3,33333333;5,00000000;1,42857143;3,33333333;3,33333333;2,50000000
4476_4485;3,33333333;2,00000000;3,33333333;2,50000000;2,50000000;2,50000000;5,00000000;5,00000000;3,33333333;3,33333333;5,00000000;2,50000000;3,33333333;2,00000000;2,50000000;3,33333333;3,33333333;2,50000000;2,50000000;2,00000000
4477_4486;2,50000000;3,33333333;5,00000000;3,33333333;2,50000000;1,66666667;5,00000000;5,00000000;1,66666667;2,50000000;10,00000000;2,50000000;1,66666667;3,33333333;2,50000000;2,50000000;10,00000000;1,66666667;3,33333333;3,33333333
4478_4487;3,33333333;1,66666667;1,66666667;2,50000000;3,33333333;3,33333333;1,66666667;2,00000000;3,33333333;2,50000000;3,33333333;3,33333333;1,66666667;3,33333333;3,33333333;5,00000000;2,50000000;5,00000000;1,66666667;5,00000000
4479_4488;2,00000000;5,00000000;2,50000000;2,50000000;2,50000000;2,50000000;2,50000000;1,66666667;2,00000000;3,33333333;10,00000000;3,33333333;3,33333333;3,33333333;3,33333333;5,00000000;5,00000000;5,00000000;2,50000000;3,33333333
4480_4489;3,33333333;2,00000000;3,33333333;1,66666667;2,50000000;2,00000000;2,00000000;3,33333333;5,00000000;1,66666667;5,00000000;3,33333333;3,33333333;2,50000000;3,33333333;5,00000000;2,50000000;2,00000000;2,50000000;10,00000000
4481_4490;2,50000000;2,50000000;3,33333333;3,33333333;3,33333333;1,66666667;3,33333333;2,00000000;2,00000000;2,50000000;5,00000000;2,50000000;2,00000000;2,00000000;3,33333333;5,00000000;2,00000000;2,50000000;10,00000000;3,33333333
4482_4491;10,00000000;5,00000000;2,50000000;3,33333333;2,50000000;2,50000000;2,50000000;5,00000000;2,00000000;3,33333333;3,33333333;-;2,50000000;3,33333333;2,50000000;3,33333333;5,00000000;3,33333333;2,50000000;2,00000000
4483_4492;2,50000000;3,33333333;2,00000000;2,00000000;5,00000000;1,66666667;3,33333333;2,50000000;2,50000000;2,50000000;5,00000000;10,00000000;2,00000000;2,00000000;3,33333333;2,50000000;2,50000000;5,00000000;3,33333333;1,66666667
4484_4493;5,00000000;5,00000000;2,50000000;2,50000000;3,33333333;3,33333333;2,50000000;2,50000000;3,33333333;2,00000000;3,33333333;3,33333333;5,00000000;2,00000000;2,50000000;2,50000000;3,33333333;2,50000000;5,00000000;3,33333333
4485_4494;1,66666667;2,50000000;1,66666667;2,00000000;2,50000000;1,42857143;2,50000000;2,00000000;2,50000000;10,00000000;1,66666667;10,00000000;3,33333333;2,50000000;2,50000000;10,00000000;3,33333333;2,50000000;1,66666667;3,33333333
4486_4495;10,00000000;3,33333333;3,33333333;3,33333333;2,00000000;2,50000000;2,00000000;3,33333333;3,33333333;1,66666667;5,00000000;5,00000000;2,50000000;5,00000000;3,33333333;5,00000000;5,00000000;2,00000000;5,00000000;2,00000000
4487_4496;2,50000000;1,66666667;1,66666667;2,50000000;2,50000000;5,00000000;2,00000000;1,42857143;2,50000000;5,00000000;2,00000000;2,50000000;2,50000000;3,33333333;10,00000000;10,00000000;3,33333333;3,33333333;2,00000000;5,00000000
4488_4497;5,00000000;3,33333333;5,00000000;2,50000000;1,66666667;3,33333333;5,00000000;2,50000000;2,50000000;2,00000000;3,33333333;2,00000000;2,50000000;5,00000000;2,00000000;5,00000000;3,33333333;5,00000000;10,00000000;2,50000000
4489_4498;3,33333333;1,66666667;2,50000000;3,33333333;2,50000000;2,50000000;1,66666667;2,00000000;10,00000000;3,33333333;2,50000000;2,00000000;3,33333333;2,50000000;2,00000000;10,00000000;2,50000000;3,33333333;3,33333333;1,66666667
4490_4499;10,00000000;2,50000000;5,00000000;2,00000000;2,50000000;2,00000000;2,00000000;3,33333333;2,00000000;3,33333333;2,50000000;3,33333333;5,00000000;3,33333333;3,33333333;3,33333333;3,33333333;5,00000000;2,00000000;2,50000000
4491_4500;2,50000000;2,00000000;2,00000000;3,33333333;3,33333333;2,50000000;2,50000000;5,00000000;2,00000000;2,50000000;2,50000000;2,50000000;2,50000000;2,00000000;-;3,33333333;3,33333333;3,33333333;2,50000000;2,50000000
4492_4501;2,50000000;2,50000000;2,50000000;3,33333333;3,33333333;2,00000000;3,33333333;1,66666667;3,33333333;1,42857143;2,50000000;5,00000000;3,33333333;2,50000000;10,00000000;2,50000000;2,50000000;2,50000000;2,50000000;2,50000000
4493_4502;2,00000000;3,33333333;2,50000000;3,33333333;3,33333333;3,33333333;2,50000000;3,33333333;10,00000000;2,00000000;5,00000000;3,33333333;2,00000000;2,00000000;3,33333333;3,33333333;3,33333333;2,50000000;2,00000000;2,00000000
4494_4503;2,50000000;2,50000000;2,50000000;1,66666667;3,33333333;3,33333333;2,00000000;2,00000000;2,50000000;3,33333333;2,50000000;3,33333333;3,33333333;5,00000000;3,33333333;3,33333333;3,33333333;3,33333333;2,50000000;5,00000000
4495_4504;2,00000000;5,00000000;2,50000000;5,00000000;2,50000000;1,66666667;2,00000000;3,33333333;2,00000000;2,50000000;2,50000000;2,50000000;5,00000000;5,00000000;3,33333333;2,50000000;1,66666667;5,00000000;2,50000000;2,50000000
4496_4505;2,50000000;5,00000000;2,50000000;1,66666667;1,66666667;1,66666667;3,33333333;2,50000000;2,50000000;2,50000000;10,00000000;2,50000000;3,33333333;2,50000000;2,00000000;2,50000000;2,50000000;10,00000000;2,50000000;5,00000000
4497_4506;2,00000000;5,00000000;3,33333333;3,33333333;2,50000000;1,66666667;3,33333333;2,50000000;3,33333333;2,00000000;1,66666667;3,33333333;2,50000000;3,33333333;5,00000000;5,00000000;2,50000000;3,33333333;2,50000000;2,00000000
4498_4507;2,50000000;3,33333333;2,50000000;1,66666667;3,33333333;3,33333333;2,50000000;2,50000000;3,33333333;2,00000000;10,00000000;2,00000000;2,50000000;5,00000000;5,00000000;3,33333333;2,00000000;2,00000000;1,66666667;2,50000000
4499_4508;2,50000000;2,50000000;2,50000000;5,00000000;3,33333333;3,33333333;5,00000000;3,33333333;1,66666667;1,42857143;2,00000000;5,00000000;3,33333333;3,33333333;2,50000000;2,50000000;3,33333333;2,50000000;3,33333333;2,00000000
4500_4509;2,00000000;2,50000000;2,00000000;2,50000000;1,66666667;3,33333333;3,33333333;2,50000000;2,50000000;3,33333333;2,00000000;3,33333333;3,33333333;5,00000000;5,00000000;5,00000000;10,00000000;2,00000000;3,33333333;10,00000000
4501_4510;2,50000000;1,66666667;2,00000000;2,50000000;2,50000000;3,33333333;1,66666667;2,50000000;3,33333333;3,33333333;1,66666667;1,66666667;3,33333333;2,50000000;2,50000000;2,00000000;5,00000000;2,00000000;3,33333333;10,00000000
4502_4511;3,33333333;2,50000000;3,33333333;5,00000000;2,50000000;1,66666667;10,00000000;2,00000000;5,00000000;5,00000000;10,00000000;2,50000000;10,00000000;3,33333333;2,50000000;2,50000000;2,00000000;2,50000000;2,50000000;10,00000000
4503_4512;1,66666667;2,50000000;1,66666667;5,00000000;5,00000000;5,00000000;3,33333333;2,50000000;2,50000000;3,33333333;2,50000000;2,00000000;1,66666667;2,50000000;2,00000000;3,33333333;3,33333333;2,00000000;5,00000000;5,00000000
4504_4513;3,33333333;2,50000000;10,00000000;1,42857143;1,42857143;2,50000000;2,00000000;2,00000000;2,50000000;5,00000000;5,00000000;3,33333333;5,00000000;3,33333333;5,00000000;2,00000000;3,33333333;5,00000000;2,00000000;5,00000000
4505_4514;5,00000000;2,00000000;2,00000000;2,00000000;3,33333333;2,00000000;5,00000000;3,33333333;1,66666667;3,33333333;2,50000000;2,50000000;5,00000000;3,33333333;2,50000000;10,00000000;3,33333333;5,00000000;3,33333333;2,00000000
4506_4515;2,50000000;2,50000000;2,00000000;2,50000000;3,33333333;3,33333333;2,00000000;2,50000000;2,50000000;3,33333333;3,33333333;3,33333333;3,33333333;2,00000000;1,66666667;1,66666667;2,50000000;3,33333333;2,50000000;10,00000000
4507_4516;2,00000000;3,33333333;3,33333333;2,50000000;2,50000000;3,33333333;2,50000000;3,33333333;3,33333333;2,50000000;3,33333333;3,33333333;10,00000000;2,50000000;2,00000000;3,33333333;5,00000000;3,33333333;-;3,33333333
4508_4517;3,33333333;2,50000000;3,33333333;2,50000000;10,00000000;2,00000000;2,50000000;2,50000000;2,50000000;2,00000000;2,50000000;2,50000000;2,50000000;3,33333333;3,33333333;2,50000000;10,00000000;5,00000000;2,50000000;2,00000000
4509_4518;10,00000000;2,50000000;3,33333333;3,33333333;2,50000000;3,33333333;3,33333333;2,50000000;10,00000000;2,00000000;2,50000000;2,00000000;2,50000000;2,50000000;1,66666667;2,50000000;5,00000000;1,66666667;2,00000000;5,00000000
4510_4519;2,00000000;2,50000000;3,33333333;3,33333333;2,50000000;2,50000000;2,00000000;2,00000000;2,50000000;2,00000000;5,00000000;2,00000000;5,00000000;3,33333333;2,50000000;2,00000000;2,50000000;3,33333333;2,00000000;3,33333333
4511_4520;3,33333333;5,00000000;5,00000000;1,42857143;5,00000000;2,50000000;3,33333333;2,50000000;2,00000000;1,66666667;2,50000000;3,33333333;5,00000000;3,33333333;5,00000000;1,42857143;5,00000000;5,00000000;3,33333333;1,42857143
4512_4521;2,00000000;3,33333333;3,33333333;10,00000000;3,33333333;2,50000000;2,50000000;3,33333333;2,50000000;2,50000000;2,50000000;1,42857143;2,00000000;3,33333333;3,33333333;2,50000000;10,00000000;10,00000000;3,33333333;3,33333333
4513_4522;2,50000000;1,66666667;10,00000000;2,50000000;2,50000000;1,66666667;3,33333333;2,00000000;5,00000000;1,42857143;10,00000000;10,00000000;3,33333333;2,00000000;2,50000000;2,00000000;10,00000000;2,50000000;2,50000000;1,42857143
4514_4523;2,00000000;2,00000000;2,50000000;2,00000000;2,00000000;2,50000000;2,50000000;1,42857143;2,00000000;2,50000000;5,00000000;5,00000000;3,33333333;2,50000000;-;2,50000000;3,33333333;10,00000000;1,66666667;5,00000000
4515_4524;2,50000000;5,00000000;3,33333333;2,00000000;1,66666667;1,66666667;3,33333333;5,00000000;2,00000000;2,00000000;5,00000000;3,33333333;1,42857143;5,00000000;3,33333333;5,00000000;5,00000000;5,00000000;5,00000000;5,00000000
4516_4525;5,00000000;2,00000000;1,25000000;3,33333333;2,50000000;2,00000000;2,50000000;5,00000000;2,00000000;2,50000000;2,50000000;3,33333333;3,33333333;1,25000000;2,00000000;5,00000000;3,33333333;3,33333333;2,00000000;3,33333333
4517_4526;3,33333333;2,50000000;2,50000000;1,66666667;3,33333333;2,50000000;10,00000000;5,00000000;1,66666667;2,00000000;2,50000000;5,00000000;2,00000000;5,00000000;5,00000000;3,33333333;1,66666667;5,00000000;2,50000000;1,66666667
4518_4527;1,66666667;3,33333333;1,66666667;2,50000000;2,50000000;2,00000000;2,50000000;1,66666667;3,33333333;2,50000000;5,00000000;10,00000000;5,00000000;5,00000000;3,33333333;1,66666667;1,66666667;2,00000000;3,33333333;5,00000000
4519_4528;1,66666667;3,33333333;2,00000000;3,33333333;2,50000000;2,50000000;2,00000000;3,33333333;3,33333333;3,33333333;2,00000000;3,33333333;3,33333333;10,00000000;2,00000000;2,00000000;2,50000000;3,33333333;3,33333333;3,33333333
4520_4529;2,50000000;3,33333333;2,00000000;2,50000000;3,33333333;3,33333333;5,00000000;2,50000000;3,33333333;2,00000000;3,33333333;2,00000000;1,66666667;3,33333333;3,33333333;5,00000000;10,00000000;-;2,50000000;2,50000000
4521_4530;2,50000000;5,00000000;2,00000000;3,33333333;1,66666667;3,33333333;2,00000000;2,00000000;5,00000000;5,00000000;1,66666667;2,50000000;10,00000000;2,50000000;2,50000000;2,00000000;10,00000000;10,00000000;2,00000000;3,33333333
4522_4531;2,50000000;3,33333333;3,33333333;2,50000000;2,00000000;3,33333333;5,00000000;2,00000000;3,33333333;1,66666667;2,00000000;2,00000000;2,00000000;5,00000000;3,33333333;2,50000000;3,33333333;10,00000000;5,00000000;2,50000000
4523_4532;2,00000000;2,50000000;3,33333333;1,66666667;2,50000000;2,50000000;1,66666667;5,00000000;2,00000000;2,00000000;1,66666667;3,33333333;2,50000000;5,00000000;2,00000000;5,00000000;2,00000000;3,33333333;10,00000000;2,50000000
4524_4533;2,00000000;3,33333333;5,00000000;2,00000000;1,66666667;3,33333333;3,33333333;5,00000000;3,33333333;1,66666667;3,33333333;2,00000000;3,33333333;5,00000000;3,33333333;10,00000000;2,50000000;5,00000000;3,33333333;3,33333333
4525_4534;2,50000000;1,66666667;2,50000000;2,00000000;2,00000000;2,00000000;2,00000000;3,33333333;2,00000000;2,00000000;2,00000000;2,00000000;2,50000000;2,50000000;5,00000000;1,66666667;5,00000000;2,00000000;3,33333333;2,00000000
